706,hsa-miR-4651
1798,hsa-miR-328-5p
1086,hsa-miR-1262
65,hsa-miR-3120-5p
250,hsa-miR-6721-5p
126,hsa-miR-4768-5p
132,hsa-miR-4691-5p
181,hsa-miR-939-5p
780,hsa-miR-6827-5p
1764,hsa-miR-4778-3p
876,hsa-miR-661
262,hsa-miR-6785-5p
252,hsa-miR-6722-3p
316,hsa-miR-6884-5p
103,hsa-miR-637
376,hsa-miR-4701-3p
593,hsa-miR-661
390,hsa-miR-511-5p
307,hsa-miR-4763-3p
633,hsa-miR-4268
85,hsa-miR-4784
98,hsa-miR-6831-5p
2282,hsa-miR-149-5p
1073,hsa-miR-3619-5p
312,hsa-miR-5095
303,hsa-miR-6827-5p
744,hsa-miR-4739
56,hsa-miR-5095
1519,hsa-miR-612
6,hsa-miR-1249-5p
621,hsa-miR-4726-5p
873,hsa-miR-6884-5p
667,hsa-miR-6881-3p
1581,hsa-miR-1913
271,hsa-miR-3065-3p
1155,hsa-miR-5193
410,hsa-miR-4685-5p
318,hsa-miR-1273g-3p
124,hsa-miR-484
629,hsa-miR-1184
48,hsa-miR-6772-3p
408,hsa-miR-149-3p
794,hsa-miR-5193
628,hsa-miR-6780b-5p
19,hsa-miR-3192-5p
376,hsa-miR-6776-5p
253,hsa-miR-5189-5p
411,hsa-miR-4642
336,hsa-miR-6792-3p
1364,hsa-miR-153-5p
1424,hsa-miR-6756-5p
1205,hsa-miR-4673
507,hsa-miR-588
1049,hsa-miR-1249-5p
244,hsa-miR-6784-3p
153,hsa-miR-6846-5p
1330,hsa-miR-5001-3p
2312,hsa-miR-331-3p
597,hsa-miR-6827-5p
801,hsa-miR-6860
1618,hsa-miR-6766-5p
14,hsa-miR-5580-3p
1,hsa-miR-4292
271,hsa-miR-4640-5p
143,hsa-miR-1827
1580,hsa-miR-3929
1436,hsa-miR-7847-3p
494,hsa-miR-485-5p
519,hsa-miR-3925-3p
29,hsa-miR-29b-3p
619,hsa-miR-214-3p
506,hsa-miR-5698
9,hsa-miR-4722-5p
834,hsa-miR-3064-3p
199,hsa-miR-29a-3p
412,hsa-miR-3137
632,hsa-miR-4691-5p
1083,hsa-miR-661
174,hsa-miR-6849-3p
778,hsa-miR-3661
73,hsa-miR-4733-3p
2065,hsa-miR-93-3p
305,hsa-miR-939-3p
876,hsa-miR-1913
554,hsa-miR-181d-5p
642,hsa-miR-4640-5p
6,hsa-miR-5591-5p
1,hsa-miR-6778-5p
1717,hsa-miR-1184
506,hsa-miR-1291
357,hsa-miR-1207-5p
278,hsa-miR-4733-3p
243,hsa-miR-6784-3p
140,hsa-miR-762
905,hsa-miR-6803-5p
125,hsa-miR-6852-5p
222,hsa-miR-3677-5p
3,hsa-miR-135a-5p
2073,hsa-miR-608
411,hsa-miR-6894-5p
416,hsa-miR-181a-5p
2069,hsa-miR-608
299,hsa-miR-6783-3p
47,hsa-miR-29b-3p
132,hsa-miR-6870-3p
143,hsa-miR-4459
26,hsa-miR-4722-5p
455,hsa-miR-1184
6,hsa-miR-4510
559,hsa-miR-1273g-3p
2233,hsa-miR-23c
82,hsa-miR-6862-5p
620,hsa-miR-29a-3p
8,hsa-miR-646
1369,hsa-miR-6875-3p
79,hsa-miR-29a-3p
678,hsa-miR-450a-1-3p
130,hsa-miR-665
3,hsa-miR-3156-5p
10,hsa-miR-185-5p
128,hsa-miR-4640-5p
32,hsa-miR-6767-5p
964,hsa-miR-6829-5p
1822,hsa-miR-6752-5p
815,hsa-miR-3187-5p
1958,hsa-miR-6085
22,hsa-miR-5691
511,hsa-miR-6722-3p
148,hsa-miR-6756-5p
960,hsa-miR-3187-5p
61,hsa-miR-4726-5p
97,hsa-miR-6883-5p
238,hsa-miR-6795-5p
9,hsa-miR-1199-5p
298,hsa-miR-4254
760,hsa-miR-20b-3p
144,hsa-miR-3663-5p
146,hsa-miR-6797-5p
254,hsa-miR-939-3p
210,hsa-miR-665
226,hsa-miR-4731-5p
182,hsa-miR-5001-5p
27,hsa-miR-4673
1041,hsa-miR-1273h-5p
394,hsa-miR-4651
233,hsa-miR-328-5p
831,hsa-miR-6792-3p
705,hsa-miR-1913
1468,hsa-miR-765
178,hsa-miR-4775
590,hsa-miR-3661
410,hsa-miR-6895-5p
956,hsa-miR-6852-5p
59,hsa-miR-6762-5p
839,hsa-miR-5193
544,hsa-miR-7847-3p
893,hsa-miR-3929
855,hsa-miR-6756-5p
1223,hsa-miR-6884-5p
119,hsa-miR-23a-3p
143,hsa-miR-3613-3p
1003,hsa-miR-6849-3p
367,hsa-miR-6884-5p
1731,hsa-miR-3662
48,hsa-miR-6829-3p
511,hsa-miR-4763-3p
184,hsa-miR-4691-5p
2245,hsa-miR-182-5p
11,hsa-miR-5196-5p
798,hsa-miR-4739
1136,hsa-miR-548am-3p
377,hsa-miR-4701-3p
1257,hsa-miR-1277-5p
476,hsa-miR-6860
651,hsa-miR-3187-5p
762,hsa-miR-6797-5p
48,hsa-miR-6791-3p
704,hsa-miR-6830-3p
599,hsa-miR-30b-3p
222,hsa-miR-3187-5p
2338,hsa-miR-500a-5p
136,hsa-miR-328-5p
497,hsa-miR-3192-5p
1287,hsa-miR-4763-3p
189,hsa-miR-1913
392,hsa-miR-4726-5p
1481,hsa-miR-181d-5p
26,hsa-miR-608
370,hsa-miR-1286
104,hsa-miR-4755-3p
1508,hsa-miR-612
338,hsa-miR-6895-5p
123,hsa-miR-328-5p
181,hsa-miR-2861
1824,hsa-miR-1184
2244,hsa-miR-198
140,hsa-miR-5001-5p
88,hsa-miR-3619-5p
62,hsa-miR-6798-5p
176,hsa-miR-6780a-5p
2128,hsa-miR-183
911,hsa-miR-1184
227,hsa-miR-3620-5p
877,hsa-miR-637
179,hsa-miR-27b-3p
832,hsa-miR-6072
124,hsa-miR-942-5p
673,hsa-miR-1184
34,hsa-miR-297
122,hsa-miR-4685-3p
844,hsa-miR-4691-5p
305,hsa-miR-6827-5p
507,hsa-miR-3926
190,hsa-miR-939-5p
1517,hsa-miR-1273h-5p
96,hsa-miR-7111-5p
1797,hsa-miR-3187-5p
98,hsa-miR-7111-5p
1934,hsa-miR-4763-3p
1191,hsa-miR-873-5p
130,hsa-miR-3065-3p
514,hsa-miR-762
94,hsa-miR-190a-3p
881,hsa-miR-3187-5p
1016,hsa-miR-6780a-5p
377,hsa-miR-1262
1253,hsa-miR-4651
4,hsa-miR-6797-5p
489,hsa-miR-485-5p
295,hsa-miR-6851-3p
2195,hsa-miR-384
283,hsa-miR-1226-5p
412,hsa-miR-4433a-3p
314,hsa-miR-4726-5p
56,hsa-miR-619-5p
1263,hsa-miR-665
904,hsa-miR-4726-5p
410,hsa-miR-4642
1696,hsa-miR-6884-5p
32,hsa-miR-3929
287,hsa-miR-615-5p
1031,hsa-miR-1277-5p
209,hsa-miR-6132
1596,hsa-miR-6724-5p
606,hsa-miR-6848-5p
259,hsa-miR-1207-5p
177,hsa-miR-6867-3p
1516,hsa-miR-4763-3p
1185,hsa-miR-2861
303,hsa-miR-4763-3p
2299,hsa-miR-1183
2026,hsa-miR-4778-3p
627,hsa-miR-4726-5p
826,hsa-miR-1207-5p
483,hsa-miR-6749-3p
1647,hsa-miR-4685-5p
659,hsa-miR-4722-5p
340,hsa-miR-6860
597,hsa-miR-661
938,hsa-miR-619-5p
306,hsa-miR-5001-5p
411,hsa-miR-5572
25,hsa-miR-328-5p
46,hsa-miR-6862-5p
9,hsa-miR-34b-5p
152,hsa-miR-4739
463,hsa-miR-214-3p
490,hsa-miR-3652
707,hsa-miR-4728-5p
406,hsa-miR-181d-5p
710,hsa-miR-637
1620,hsa-miR-4763-3p
205,hsa-miR-6867-5p
171,hsa-miR-3192-5p
35,hsa-miR-4726-5p
1228,hsa-miR-3619-5p
147,hsa-miR-6782-5p
104,hsa-miR-6791-5p
232,hsa-miR-619-5p
241,hsa-miR-1273h-5p
768,hsa-miR-7974
147,hsa-miR-1249-5p
348,hsa-miR-6868-3p
814,hsa-miR-612
1038,hsa-miR-3613-3p
38,hsa-miR-378h
140,hsa-miR-612
1920,hsa-miR-4685-5p
450,hsa-miR-4726-5p
319,hsa-miR-4640-5p
80,hsa-miR-4530
152,hsa-miR-6785-5p
296,hsa-miR-6791-5p
478,hsa-miR-5100
388,hsa-miR-3187-5p
26,hsa-miR-1207-5p
132,hsa-miR-93-3p
2083,hsa-miR-619-5p
287,hsa-miR-4685-3p
222,hsa-miR-612
1130,hsa-miR-4751
704,hsa-miR-6077
100,hsa-miR-3180-3p
39,hsa-miR-4733-3p
323,hsa-miR-6756-5p
6,hsa-miR-6133
85,hsa-miR-3916
1351,hsa-miR-619-5p
1638,hsa-miR-4778-3p
322,hsa-miR-6803-5p
104,hsa-miR-6803-5p
1403,hsa-miR-4712-5p
425,hsa-miR-8485
374,hsa-miR-30c-1-3p
851,hsa-miR-5193
747,hsa-miR-6747-3p
404,hsa-miR-3187-5p
372,hsa-miR-5572
283,hsa-miR-4692
487,hsa-miR-7160-5p
96,hsa-miR-6883-5p
8,hsa-miR-6734-3p
541,hsa-miR-181a-5p
8,hsa-miR-4676-3p
579,hsa-miR-6884-5p
46,hsa-miR-5088-3p
732,hsa-miR-1262
125,hsa-miR-615-5p
147,hsa-miR-6825-5p
157,hsa-miR-4726-5p
732,hsa-miR-4254
383,hsa-miR-4733-3p
2346,hsa-miR-216a-3p
109,hsa-miR-181a-5p
588,hsa-miR-5193
1261,hsa-miR-6756-5p
2160,hsa-miR-127-5p
591,hsa-miR-5001-5p
336,hsa-miR-5193
1585,hsa-miR-612
26,hsa-miR-4640-5p
1028,hsa-miR-4685-5p
859,hsa-miR-3135b
880,hsa-miR-4726-5p
507,hsa-miR-1343-3p
507,hsa-miR-6861-3p
539,hsa-miR-3925-3p
487,hsa-miR-4656
798,hsa-miR-6825-5p
1071,hsa-miR-1207-5p
191,hsa-miR-4763-3p
195,hsa-miR-615-5p
323,hsa-miR-6752-5p
102,hsa-miR-637
4,hsa-miR-8059
2161,hsa-miR-375
631,hsa-miR-4751
2207,hsa-miR-761
8,hsa-miR-629-3p
96,hsa-miR-6831-5p
28,hsa-miR-4726-5p
2076,hsa-miR-4420
1064,hsa-miR-4763-3p
40,hsa-miR-328-5p
180,hsa-miR-6827-5p
27,hsa-miR-6743-5p
2,hsa-miR-6862-3p
102,hsa-miR-5088-3p
1227,hsa-miR-762
609,hsa-miR-6873-3p
1435,hsa-miR-6893-5p
997,hsa-miR-371a-5p
733,hsa-miR-4796-5p
1196,hsa-miR-3619-5p
840,hsa-miR-1273g-3p
600,hsa-miR-30b-3p
517,hsa-miR-1236-3p
412,hsa-miR-4659a-3p
462,hsa-miR-1286
371,hsa-miR-4640-5p
85,hsa-miR-6856-5p
860,hsa-miR-1292-5p
421,hsa-miR-3135b
182,hsa-miR-1587
126,hsa-miR-6775-3p
4,hsa-miR-3689c
26,hsa-miR-7112-5p
232,hsa-miR-4775
543,hsa-miR-6868-3p
724,hsa-miR-3613-3p
1636,hsa-miR-653-3p
134,hsa-miR-181d-5p
2048,hsa-miR-4747-5p
548,hsa-miR-766-5p
48,hsa-miR-1281
1689,hsa-miR-885-3p
293,hsa-miR-6133
482,hsa-miR-1286
875,hsa-miR-4726-5p
584,hsa-miR-6860
163,hsa-miR-6876-5p
744,hsa-miR-6797-5p
90,hsa-miR-7851-3p
2196,hsa-miR-378a-3p
191,hsa-miR-2861
292,hsa-miR-4753-3p
249,hsa-miR-939-5p
2336,hsa-miR-2113
9,hsa-miR-549a
35,hsa-miR-328-5p
998,hsa-miR-4753-3p
376,hsa-miR-30c-1-3p
1979,hsa-miR-6829-3p
158,hsa-miR-4794
1953,hsa-miR-3972
490,hsa-miR-762
732,hsa-miR-4433b-3p
250,hsa-miR-6860
876,hsa-miR-1207-5p
44,hsa-miR-5096
549,hsa-miR-130b-5p
410,hsa-miR-3974
1336,hsa-miR-4739
788,hsa-miR-619-5p
628,hsa-miR-4685-5p
203,hsa-miR-6867-5p
390,hsa-miR-637
232,hsa-miR-5095
6,hsa-miR-7110-5p
13,hsa-miR-4728-5p
1308,hsa-miR-181d-5p
420,hsa-miR-3170
172,hsa-miR-1273a
641,hsa-miR-619-5p
572,hsa-miR-1273a
166,hsa-miR-30b-3p
100,hsa-miR-6825-5p
440,hsa-miR-4726-5p
383,hsa-miR-4726-5p
259,hsa-miR-6754-5p
506,hsa-miR-4691-3p
224,hsa-miR-5001-5p
13,hsa-miR-6734-5p
299,hsa-miR-8073
199,hsa-miR-4733-3p
55,hsa-miR-1207-5p
27,hsa-miR-6879-5p
209,hsa-miR-4640-5p
412,hsa-miR-6772-5p
2110,hsa-miR-877-3p
4,hsa-miR-6848-5p
1590,hsa-miR-5787
1197,hsa-miR-4530
872,hsa-miR-6072
1321,hsa-miR-3187-5p
62,hsa-miR-4726-5p
404,hsa-miR-5189-5p
37,hsa-miR-6753-5p
11,hsa-miR-6879-5p
958,hsa-miR-2861
411,hsa-miR-3140-3p
1216,hsa-miR-6726-5p
257,hsa-miR-939-5p
573,hsa-miR-1273h-5p
258,hsa-miR-5189-5p
223,hsa-miR-1207-5p
999,hsa-miR-2861
1799,hsa-miR-328-5p
100,hsa-miR-3132
767,hsa-miR-6803-5p
27,hsa-miR-7843-5p
307,hsa-miR-4498
196,hsa-miR-3619-5p
149,hsa-miR-149-3p
947,hsa-miR-3620-5p
335,hsa-miR-877-3p
8,hsa-miR-4799-3p
443,hsa-miR-2861
506,hsa-miR-4690-3p
1260,hsa-miR-6756-5p
2306,hsa-miR-203a-3p
1554,hsa-miR-3662
388,hsa-miR-1273g-3p
13,hsa-miR-6794-5p
1957,hsa-miR-6085
130,hsa-miR-4640-5p
170,hsa-miR-6840-3p
77,hsa-miR-6798-5p
171,hsa-miR-6514-3p
1137,hsa-miR-4310
97,hsa-miR-3180-3p
315,hsa-miR-3929
1479,hsa-miR-1249-5p
845,hsa-miR-4691-5p
330,hsa-miR-1184
1297,hsa-miR-1273g-3p
656,hsa-miR-6803-5p
25,hsa-miR-3663-3p
433,hsa-miR-1273h-5p
1,hsa-miR-3150b-3p
1780,hsa-miR-1343-3p
1665,hsa-miR-7515
1350,hsa-miR-619-5p
17,hsa-miR-3622b-5p
421,hsa-miR-6855-5p
251,hsa-miR-3692-3p
968,hsa-miR-3972
147,hsa-miR-5196-5p
533,hsa-miR-942-5p
528,hsa-miR-6852-5p
1504,hsa-miR-612
748,hsa-miR-6878-3p
455,hsa-miR-6736-3p
2236,hsa-miR-665
2318,hsa-miR-1258
573,hsa-miR-3613-3p
1792,hsa-miR-136-5p
6,hsa-miR-920
275,hsa-miR-3064-3p
299,hsa-miR-1343-3p
63,hsa-miR-6877-3p
1056,hsa-miR-4419b
755,hsa-miR-877-3p
1574,hsa-miR-4722-5p
157,hsa-miR-3065-3p
79,hsa-miR-4530
364,hsa-miR-4726-5p
97,hsa-miR-6732-5p
144,hsa-miR-6813-5p
576,hsa-miR-762
621,hsa-miR-214-3p
18,hsa-miR-637
385,hsa-miR-367-5p
634,hsa-miR-6753-5p
481,hsa-miR-4726-5p
2004,hsa-miR-6836-5p
1084,hsa-miR-1207-5p
80,hsa-miR-6895-5p
144,hsa-miR-6887-5p
187,hsa-miR-6752-5p
376,hsa-miR-6756-5p
505,hsa-miR-4726-5p
1578,hsa-miR-6803-5p
510,hsa-miR-608
184,hsa-miR-5189-5p
237,hsa-miR-6880-5p
559,hsa-miR-6514-3p
1823,hsa-miR-6783-3p
73,hsa-miR-4640-5p
920,hsa-miR-3650
384,hsa-miR-1233-5p
193,hsa-miR-181b-5p
1078,hsa-miR-3613-3p
960,hsa-miR-3937
59,hsa-miR-3065-3p
22,hsa-miR-4749-3p
1177,hsa-miR-1273h-5p
357,hsa-miR-4763-3p
409,hsa-miR-181a-5p
126,hsa-miR-4733-3p
1450,hsa-miR-6756-5p
1169,hsa-miR-4763-3p
26,hsa-miR-6722-3p
384,hsa-miR-6860
544,hsa-miR-6868-3p
81,hsa-miR-29b-3p
617,hsa-miR-221-3p
181,hsa-miR-6827-5p
30,hsa-miR-3065-3p
302,hsa-miR-6879-3p
29,hsa-miR-3619-5p
1070,hsa-miR-661
2101,hsa-miR-619-5p
2163,hsa-miR-150-5p
411,hsa-miR-1183
97,hsa-miR-7847-3p
90,hsa-miR-3929
452,hsa-miR-4640-5p
657,hsa-miR-6884-5p
303,hsa-miR-4691-5p
1243,hsa-miR-4751
1399,hsa-miR-181b-5p
1969,hsa-miR-1915-3p
955,hsa-miR-2861
1835,hsa-miR-4739
86,hsa-miR-765
709,hsa-miR-485-5p
1291,hsa-miR-6780a-5p
1,hsa-miR-6797-5p
1066,hsa-miR-5196-3p
899,hsa-miR-4478
649,hsa-miR-939-3p
259,hsa-miR-5001-5p
312,hsa-miR-5096
224,hsa-miR-4763-3p
167,hsa-miR-6849-3p
17,hsa-miR-30d-5p
179,hsa-miR-3667-3p
507,hsa-miR-4506
141,hsa-miR-1909-3p
79,hsa-miR-6798-5p
1423,hsa-miR-6756-5p
307,hsa-miR-939-5p
126,hsa-miR-6873-3p
110,hsa-miR-181b-5p
511,hsa-miR-661
543,hsa-miR-4254
318,hsa-miR-5096
109,hsa-miR-181b-5p
777,hsa-miR-486-3p
599,hsa-miR-6756-5p
442,hsa-miR-3692-3p
167,hsa-miR-5095
584,hsa-miR-1184
1218,hsa-miR-661
1102,hsa-miR-6884-5p
2053,hsa-miR-637
293,hsa-miR-4739
289,hsa-miR-1286
2090,hsa-miR-619-5p
730,hsa-miR-181d-5p
126,hsa-miR-6867-3p
141,hsa-miR-6791-5p
789,hsa-miR-6756-5p
962,hsa-miR-6829-5p
