1761,hsa-miR-3180-3p
251,hsa-miR-3164
1190,hsa-miR-6760-3p
1805,hsa-miR-3651
437,hsa-miR-6734-3p
2189,hsa-miR-4524a-3p
1280,hsa-miR-5088-5p
1904,hsa-miR-1236-3p
1396,hsa-miR-6760-5p
288,hsa-miR-485-3p
685,hsa-miR-655-5p
1907,hsa-miR-128-3p
92,hsa-miR-3163
1811,hsa-miR-6882-3p
15,hsa-miR-6871-3p
864,hsa-miR-6727-5p
576,hsa-miR-4471
625,hsa-miR-299-3p
711,hsa-miR-6756-5p
955,hsa-miR-3156-5p
1360,hsa-miR-1275
1988,hsa-miR-30e-5p
206,hsa-miR-548p
644,hsa-miR-1247-5p
14,hsa-miR-6134
1718,hsa-miR-190a-3p
1557,hsa-miR-4789-3p
1563,hsa-miR-4768-5p
2001,hsa-miR-3202
45,hsa-miR-6127
1832,hsa-miR-6887-3p
916,hsa-miR-4784
2001,hsa-miR-3160-3p
527,hsa-miR-181b-5p
2163,hsa-miR-7976
2087,hsa-miR-942-5p
46,hsa-miR-582-3p
659,hsa-miR-1343-3p
2114,hsa-miR-764
163,hsa-miR-4498
1079,hsa-miR-103a-2-5p
2214,hsa-miR-587
1138,hsa-miR-3661
544,hsa-miR-1199-5p
1249,hsa-miR-1224-3p
1875,hsa-miR-4776-5p
2066,hsa-miR-7161-3p
1410,hsa-miR-372-3p
563,hsa-miR-4518
2189,hsa-miR-23b-5p
1516,hsa-miR-138-5p
1974,hsa-miR-1229-3p
1116,hsa-miR-4506
1537,hsa-miR-3148
2255,hsa-miR-1258
1696,hsa-miR-23a-5p
2305,hsa-miR-4529-5p
2022,hsa-miR-4471
2142,hsa-miR-7843-5p
999,hsa-miR-3926
229,hsa-miR-4691-3p
971,hsa-miR-4524a-3p
733,hsa-miR-6827-5p
1803,hsa-miR-378d
407,hsa-miR-4268
163,hsa-miR-6849-3p
2306,hsa-miR-6876-5p
1466,hsa-miR-3909
1172,hsa-miR-590-3p
1390,hsa-miR-3155a
2248,hsa-miR-3924
2074,hsa-miR-329-5p
1328,hsa-miR-3130-3p
1303,hsa-miR-7155-5p
866,hsa-miR-4728-5p
1541,hsa-miR-29a-3p
1676,hsa-miR-4478
2032,hsa-miR-607
1101,hsa-miR-30e-5p
633,hsa-miR-6868-3p
2340,hsa-miR-2355-3p
1647,hsa-miR-4433a-3p
154,hsa-miR-6780a-5p
545,hsa-miR-4665-3p
995,hsa-miR-6738-3p
1644,hsa-miR-764
166,hsa-miR-6729-5p
350,hsa-miR-378a-3p
796,hsa-miR-125a-3p
1687,hsa-miR-520h
2082,hsa-miR-626
96,hsa-miR-378g
200,hsa-miR-1250-3p
809,hsa-miR-3180-3p
1676,hsa-miR-432-5p
1590,hsa-miR-6763-3p
1313,hsa-miR-3127-3p
298,hsa-miR-30d-3p
484,hsa-miR-181d-5p
1100,hsa-miR-8485
79,hsa-miR-7847-3p
2287,hsa-miR-6859-5p
152,hsa-miR-1277-5p
1046,hsa-miR-29b-3p
203,hsa-miR-6719-3p
2181,hsa-miR-6871-5p
2085,hsa-miR-23b-3p
656,hsa-miR-127-5p
557,hsa-miR-4745-5p
243,hsa-miR-1324
1353,hsa-miR-3140-3p
275,hsa-miR-1231
897,hsa-miR-5088-5p
1135,hsa-miR-545-3p
1972,hsa-miR-892c-5p
76,hsa-miR-3617-5p
344,hsa-miR-6879-5p
796,hsa-miR-486-3p
2039,hsa-miR-933
421,hsa-miR-4719
872,hsa-miR-6085
1792,hsa-miR-4469
249,hsa-miR-874-3p
642,hsa-miR-30a-3p
991,hsa-miR-1249-3p
1071,hsa-miR-497-3p
587,hsa-miR-3196
1110,hsa-miR-148b-3p
318,hsa-miR-511-5p
647,hsa-miR-3609
2159,hsa-miR-6810-5p
1813,hsa-miR-874-5p
493,hsa-miR-8056
48,hsa-miR-548ah-3p
1924,hsa-miR-1247-5p
774,hsa-miR-548j-3p
2008,hsa-miR-6818-3p
512,hsa-miR-5691
102,hsa-miR-7155-5p
99,hsa-miR-142-5p
305,hsa-miR-8072
259,hsa-miR-6746-3p
369,hsa-miR-1285-3p
2209,hsa-miR-6791-3p
699,hsa-miR-30c-2-3p
1626,hsa-miR-1185-2-3p
339,hsa-miR-150-5p
350,hsa-miR-942-5p
993,hsa-miR-4784
977,hsa-miR-6892-3p
809,hsa-miR-30b-3p
246,hsa-miR-593-5p
1310,hsa-miR-670-5p
507,hsa-miR-939-5p
1302,hsa-miR-6859-5p
1784,hsa-miR-3692-5p
1549,hsa-miR-1273g-3p
100,hsa-miR-3156-5p
226,hsa-miR-485-5p
1468,hsa-miR-27a-3p
172,hsa-miR-6738-3p
58,hsa-miR-3924
248,hsa-miR-590-3p
284,hsa-miR-6132
2293,hsa-miR-1226-5p
1856,hsa-miR-6732-3p
905,hsa-miR-1273h-3p
955,hsa-miR-4704-3p
870,hsa-miR-371a-5p
269,hsa-miR-642a-5p
1759,hsa-miR-449c-5p
1277,hsa-miR-6873-5p
2218,hsa-miR-148b-3p
1828,hsa-miR-3652
1727,hsa-miR-7703
1726,hsa-miR-569
133,hsa-miR-6720-5p
803,hsa-miR-6734-5p
955,hsa-miR-206
803,hsa-miR-4786-3p
746,hsa-miR-4520-2-3p
753,hsa-miR-4419b
1780,hsa-miR-3189-3p
1467,hsa-miR-454-3p
1268,hsa-miR-6871-5p
447,hsa-miR-6724-5p
1082,hsa-miR-6771-3p
2263,hsa-miR-143-5p
2164,hsa-miR-7114-5p
1523,hsa-miR-4469
438,hsa-miR-892c-5p
2089,hsa-miR-183
387,hsa-miR-641
2037,hsa-miR-4686
1204,hsa-miR-143
327,hsa-miR-1233-5p
1989,hsa-miR-3929
648,hsa-miR-574-5p
1826,hsa-miR-3160-3p
1616,hsa-miR-8073
2007,hsa-miR-143-5p
325,hsa-miR-548ah-3p
2188,hsa-miR-4300
1987,hsa-miR-766-3p
1119,hsa-miR-5683
906,hsa-miR-6780b-3p
842,hsa-miR-3909
1977,hsa-miR-1257
739,hsa-miR-6740-3p
1773,hsa-miR-6873-3p
2023,hsa-miR-101-3p
1972,hsa-miR-367-3p
253,hsa-miR-1912
1240,hsa-miR-185-3p
662,hsa-miR-6859-3p
1790,hsa-miR-6727-5p
1864,hsa-miR-6875-3p
1047,hsa-miR-6888-3p
722,hsa-miR-3127-3p
1353,hsa-miR-422a
158,hsa-miR-1299
1934,hsa-miR-6736-5p
120,hsa-miR-29b-3p
409,hsa-miR-4493
138,hsa-miR-6827-5p
1872,hsa-miR-335-3p
965,hsa-miR-4778-3p
1626,hsa-miR-3942-3p
37,hsa-miR-942-5p
1843,hsa-miR-1247-5p
770,hsa-miR-6501-3p
70,hsa-miR-490-5p
1447,hsa-miR-764
1085,hsa-miR-1257
621,hsa-miR-2861
1806,hsa-miR-4719
1049,hsa-miR-126-5p
861,hsa-miR-890
70,hsa-miR-4529-5p
2222,hsa-miR-6782-5p
1678,hsa-miR-501-5p
1275,hsa-miR-580-3p
1330,hsa-miR-4268
1412,hsa-miR-3155b
311,hsa-miR-6876-3p
1102,hsa-miR-125a-5p
2130,hsa-miR-3661
418,hsa-miR-3190-3p
1670,hsa-miR-6796-5p
705,hsa-miR-6804-5p
538,hsa-miR-641
302,hsa-miR-3934-3p
766,hsa-miR-378f
156,hsa-miR-6849-3p
257,hsa-miR-4760-3p
1961,hsa-miR-874-5p
1315,hsa-miR-181a-2-3p
97,hsa-miR-8485
1335,hsa-miR-6769a-3p
2261,hsa-miR-6876-5p
9,hsa-miR-23b-3p
239,hsa-miR-30b-3p
2276,hsa-miR-6743-5p
232,hsa-miR-185-3p
2007,hsa-miR-6805-5p
1809,hsa-miR-4302
1942,hsa-miR-3925-3p
433,hsa-miR-30c-2-3p
2065,hsa-miR-599
2039,hsa-miR-1224-3p
1804,hsa-miR-3619-3p
1032,hsa-miR-4419b
566,hsa-miR-361-3p
842,hsa-miR-513a-3p
1687,hsa-miR-4433b-3p
793,hsa-miR-3689d
2302,hsa-miR-4743-3p
1586,hsa-miR-3144-5p
2141,hsa-miR-4640-5p
893,hsa-miR-375
2024,hsa-miR-605-3p
2099,hsa-miR-4745-5p
219,hsa-miR-526b-5p
2268,hsa-miR-3942-3p
1155,hsa-miR-5683
487,hsa-miR-324-3p
1252,hsa-miR-205-5p
188,hsa-miR-382-3p
173,hsa-miR-421
2273,hsa-miR-1343-3p
1341,hsa-miR-874-5p
1239,hsa-miR-6081
570,hsa-miR-4726-5p
984,hsa-miR-6735-5p
1628,hsa-miR-422a
1795,hsa-miR-6748-5p
912,hsa-miR-504-5p
1657,hsa-miR-3159
2086,hsa-miR-4713-3p
1168,hsa-miR-142-5p
2040,hsa-miR-486-3p
1515,hsa-miR-6867-3p
1026,hsa-miR-3158-5p
1916,hsa-miR-6827-5p
507,hsa-miR-4772-3p
1994,hsa-miR-4290
498,hsa-miR-4690-3p
1739,hsa-miR-144-3p
661,hsa-miR-23b-3p
638,hsa-miR-4688
1576,hsa-miR-6783-3p
2324,hsa-miR-6858-5p
1045,hsa-miR-516a-5p
2209,hsa-miR-7108-3p
1623,hsa-miR-200b-3p
1976,hsa-miR-876-5p
74,hsa-miR-181b-5p
1445,hsa-miR-4640-5p
735,hsa-miR-6500-3p
2160,hsa-miR-449b-3p
255,hsa-miR-372-3p
1760,hsa-miR-8485
1014,hsa-miR-200c-5p
1495,hsa-miR-3612
2014,hsa-miR-520a-5p
890,hsa-miR-7109-3p
974,hsa-miR-1290
1181,hsa-miR-5692c
1377,hsa-miR-6744-5p
2319,hsa-miR-4745-3p
1622,hsa-miR-8056
641,hsa-miR-620
361,hsa-miR-217
1801,hsa-miR-650
1830,hsa-miR-335-3p
1550,hsa-miR-3180-3p
1976,hsa-miR-31-5p
529,hsa-miR-6867-5p
486,hsa-miR-3137
1214,hsa-miR-1286
1801,hsa-miR-33a-3p
1526,hsa-miR-4734
1300,hsa-miR-620
2154,hsa-miR-7843-3p
281,hsa-miR-3665
170,hsa-miR-3652
793,hsa-miR-133a-3p
728,hsa-miR-6849-3p
1869,hsa-miR-6514-3p
529,hsa-miR-3144-5p
806,hsa-miR-148b-3p
486,hsa-miR-4533
1907,hsa-miR-6832-3p
537,hsa-let-7i-5p
1016,hsa-miR-6736-5p
2318,hsa-miR-502-5p
242,hsa-miR-3692-3p
1667,hsa-miR-6726-5p
1001,hsa-miR-4690-3p
993,hsa-miR-27a-3p
169,hsa-miR-7109-3p
543,hsa-miR-466
1448,hsa-miR-6809-3p
401,hsa-miR-1273g-3p
1491,hsa-miR-338-3p
1577,hsa-miR-1587
2096,hsa-miR-6893-5p
1756,hsa-miR-2467-3p
947,hsa-miR-5095
252,hsa-miR-5004-5p
1774,hsa-miR-3681-3p
2320,hsa-miR-3929
1863,hsa-miR-6089
1372,hsa-miR-6882-3p
1262,hsa-miR-4739
761,hsa-miR-4510
721,hsa-miR-3158-3p
2211,hsa-miR-103a-2-5p
102,hsa-miR-6501-3p
1175,hsa-miR-6501-3p
1602,hsa-miR-4529-5p
2043,hsa-miR-6878-3p
1790,hsa-miR-6079
37,hsa-miR-5683
1616,hsa-miR-7110-3p
1093,hsa-miR-499a-3p
1972,hsa-miR-1267
1216,hsa-miR-3924
336,hsa-miR-4786-3p
2320,hsa-miR-6748-5p
48,hsa-miR-6884-3p
1186,hsa-miR-4478
1108,hsa-miR-188-3p
149,hsa-miR-6752-3p
1737,hsa-miR-6870-5p
524,hsa-miR-329-5p
823,hsa-miR-506-3p
268,hsa-miR-200a-3p
1442,hsa-miR-660-3p
922,hsa-miR-3934-3p
1600,hsa-miR-513a-3p
130,hsa-miR-6508-3p
1756,hsa-miR-302b-3p
1143,hsa-miR-499a-3p
199,hsa-miR-4539
2305,hsa-miR-6769a-3p
1531,hsa-miR-3135a
168,hsa-miR-1292-5p
1898,hsa-miR-548ap-3p
656,hsa-miR-331-3p
1031,hsa-miR-5683
1951,hsa-miR-450a-1-3p
482,hsa-miR-4463
2057,hsa-miR-3661
432,hsa-miR-6856-5p
1858,hsa-miR-4515
587,hsa-miR-6870-3p
34,hsa-miR-6858-5p
2310,hsa-miR-302b-3p
1933,hsa-miR-6868-3p
86,hsa-miR-6832-3p
820,hsa-miR-6504-5p
2327,hsa-miR-1250-3p
1656,hsa-miR-421
62,hsa-miR-6848-5p
1409,hsa-miR-197-5p
