1717,hsa-miR-3138
13,hsa-miR-6748-5p
408,hsa-miR-769-3p
647,hsa-miR-5692a
1622,hsa-miR-5582-5p
948,hsa-miR-615-5p
1749,hsa-miR-5047
690,hsa-miR-5100
798,hsa-miR-6805-5p
25,hsa-miR-3180
1996,hsa-miR-766-3p
1733,hsa-miR-2114-3p
987,hsa-miR-766-3p
767,hsa-miR-3651
1794,hsa-miR-378c
1727,hsa-miR-3654
1087,hsa-miR-3960
615,hsa-miR-30e-5p
2106,hsa-miR-4799-3p
565,hsa-miR-1304-5p
1555,hsa-miR-1908-5p
1133,hsa-miR-664a-3p
794,hsa-miR-6876-5p
1718,hsa-miR-106b-5p
293,hsa-miR-5692c
1376,hsa-miR-7113-5p
2041,hsa-miR-4781-5p
1714,hsa-miR-185-5p
1653,hsa-miR-3654
1599,hsa-miR-326
1585,hsa-miR-4720-5p
1450,hsa-miR-4767
1290,hsa-miR-484
1408,hsa-miR-4739
441,hsa-miR-6780b-3p
658,hsa-miR-6845-3p
1092,hsa-miR-486-3p
2065,hsa-miR-4314
1375,hsa-miR-5001-5p
1613,hsa-miR-3180-3p
93,hsa-miR-6736-3p
1638,hsa-miR-495-3p
201,hsa-miR-4676-3p
529,hsa-miR-18a-3p
1951,hsa-miR-548ap-3p
1793,hsa-miR-4755-3p
212,hsa-miR-7843-3p
1418,hsa-miR-4685-3p
1464,hsa-miR-4514
310,hsa-miR-5008-5p
1870,hsa-miR-6767-5p
1594,hsa-miR-6798-5p
267,hsa-miR-6129
1278,hsa-miR-5582-5p
1748,hsa-miR-6780b-5p
1162,hsa-miR-7113-5p
552,hsa-miR-744-5p
1420,hsa-miR-3180-3p
1238,hsa-miR-5591-5p
2035,hsa-miR-942-5p
804,hsa-miR-1236-3p
490,hsa-miR-3663-3p
657,hsa-miR-769-3p
551,hsa-miR-3180
1947,hsa-miR-6762-3p
1184,hsa-miR-3144-5p
930,hsa-miR-324-3p
763,hsa-miR-23c
861,hsa-miR-651-3p
219,hsa-miR-367-5p
1837,hsa-miR-6751-5p
886,hsa-miR-3132
1738,hsa-miR-6849-3p
1968,hsa-miR-6724-5p
1622,hsa-miR-622
510,hsa-miR-4739
2070,hsa-miR-27b-3p
1376,hsa-miR-937-5p
1468,hsa-miR-6895-5p
182,hsa-miR-6736-3p
564,hsa-miR-1303
733,hsa-miR-367-5p
831,hsa-miR-1913
1555,hsa-miR-590-3p
2065,hsa-miR-520h
1123,hsa-miR-8059
1335,hsa-miR-6808-5p
1072,hsa-miR-8089
579,hsa-miR-2467-3p
820,hsa-miR-412-3p
1369,hsa-miR-4463
49,hsa-miR-5591-5p
220,hsa-miR-1183
1138,hsa-miR-4292
1459,hsa-miR-6790-5p
861,hsa-miR-24-3p
2001,hsa-miR-3650
1980,hsa-miR-5699-3p
1681,hsa-miR-1908-3p
767,hsa-miR-2054
1796,hsa-miR-378d
836,hsa-miR-549a
399,hsa-miR-4659a-3p
1265,hsa-miR-3689c
1425,hsa-miR-590-3p
367,hsa-miR-873-3p
1766,hsa-miR-509-3p
1723,hsa-miR-1976
740,hsa-miR-6734-3p
943,hsa-miR-4672
588,hsa-miR-1915-3p
205,hsa-miR-6880-5p
1851,hsa-miR-3160-3p
1474,hsa-miR-154-3p
71,hsa-miR-4710
1733,hsa-miR-4428
1628,hsa-miR-505-5p
97,hsa-miR-5196-5p
1864,hsa-miR-376c-3p
1562,hsa-miR-495-3p
1319,hsa-miR-145-5p
890,hsa-miR-3614-3p
1662,hsa-miR-6749-3p
200,hsa-miR-7-5p
1006,hsa-miR-6805-3p
1447,hsa-miR-5047
1853,hsa-miR-4267
623,hsa-miR-3182
84,hsa-miR-1290
1670,hsa-miR-6734-3p
1746,hsa-miR-6748-3p
935,hsa-miR-6085
1222,hsa-miR-6870-3p
1291,hsa-miR-4659b-3p
293,hsa-miR-4430
122,hsa-miR-623
283,hsa-miR-6860
1951,hsa-miR-6876-5p
477,hsa-miR-4476
465,hsa-miR-939-3p
2025,hsa-miR-370-3p
1733,hsa-miR-6727-5p
1974,hsa-miR-20b-5p
1066,hsa-miR-6845-3p
823,hsa-miR-6752-5p
1869,hsa-miR-605-3p
709,hsa-miR-125a-5p
1101,hsa-miR-485-5p
866,hsa-miR-7152-3p
604,hsa-miR-3189-3p
187,hsa-miR-382-3p
84,hsa-miR-7113-5p
206,hsa-miR-6816-5p
1799,hsa-miR-141-5p
1217,hsa-miR-449b-3p
1460,hsa-miR-7157-5p
597,hsa-miR-612
781,hsa-miR-449b-3p
164,hsa-miR-297
1062,hsa-miR-3913-3p
1988,hsa-miR-484
1067,hsa-miR-326
1219,hsa-miR-6746-3p
1025,hsa-miR-324-3p
72,hsa-miR-5008-5p
1199,hsa-miR-4310
1309,hsa-miR-6731-5p
1512,hsa-miR-4796-5p
1524,hsa-miR-4713-3p
634,hsa-miR-568
548,hsa-miR-4712-5p
1012,hsa-miR-650
725,hsa-miR-139-3p
219,hsa-miR-6743-3p
361,hsa-miR-5196-5p
1326,hsa-miR-6751-5p
509,hsa-miR-5047
1020,hsa-miR-335-3p
1150,hsa-miR-4712-5p
2058,hsa-miR-1915-5p
540,hsa-miR-2278
1955,hsa-miR-629-3p
282,hsa-miR-449b-3p
988,hsa-miR-6833-3p
1223,hsa-miR-6788-5p
1445,hsa-miR-1285-3p
1307,hsa-miR-4763-5p
434,hsa-miR-1248
1729,hsa-miR-8085
864,hsa-miR-548ap-3p
1257,hsa-miR-3173-3p
835,hsa-miR-548t-3p
669,hsa-miR-30e-5p
1998,hsa-miR-27a-3p
1613,hsa-miR-650
526,hsa-miR-6754-3p
59,hsa-miR-6734-5p
296,hsa-miR-3913-3p
649,hsa-miR-5692a
475,hsa-miR-369-3p
191,hsa-miR-378h
504,hsa-miR-5684
480,hsa-miR-637
743,hsa-miR-6747-3p
1304,hsa-miR-559
1865,hsa-miR-1273e
824,hsa-miR-3681-3p
776,hsa-miR-335-3p
1113,hsa-miR-8087
885,hsa-miR-1914-5p
1162,hsa-miR-6736-3p
1408,hsa-miR-744-5p
1648,hsa-miR-5047
182,hsa-miR-6756-5p
698,hsa-miR-6134
129,hsa-miR-548j-3p
1909,hsa-miR-497-3p
1881,hsa-miR-549a
1482,hsa-miR-6743-3p
1855,hsa-miR-3064-3p
1917,hsa-miR-29a-3p
72,hsa-miR-500b-3p
1983,hsa-miR-6809-3p
887,hsa-miR-6500-3p
1938,hsa-miR-3130-3p
1668,hsa-miR-20b-3p
1918,hsa-miR-4747-5p
2054,hsa-miR-3154
1177,hsa-miR-6743-3p
778,hsa-miR-6861-3p
520,hsa-miR-6874-5p
432,hsa-miR-3158-5p
2050,hsa-miR-3196
1879,hsa-miR-181d-5p
356,hsa-miR-4801
2016,hsa-miR-4433a-3p
513,hsa-miR-6878-3p
341,hsa-miR-3192-5p
581,hsa-miR-5684
1009,hsa-miR-141-5p
576,hsa-miR-3916
66,hsa-miR-3155b
157,hsa-miR-6815-3p
185,hsa-miR-6882-3p
900,hsa-miR-6722-3p
1162,hsa-miR-328-5p
1553,hsa-miR-6722-3p
497,hsa-miR-6798-5p
1536,hsa-miR-4283
1422,hsa-miR-455-3p
994,hsa-miR-1260a
427,hsa-miR-6756-3p
198,hsa-miR-665
618,hsa-miR-6891-3p
2014,hsa-miR-7150
384,hsa-miR-4310
616,hsa-miR-6868-3p
965,hsa-miR-6803-5p
260,hsa-miR-6741-5p
62,hsa-miR-3142
291,hsa-miR-1249-3p
1800,hsa-miR-5688
40,hsa-miR-6827-3p
1944,hsa-miR-4763-3p
1869,hsa-miR-3189-3p
648,hsa-miR-484
1893,hsa-miR-6740-3p
376,hsa-miR-548ap-3p
371,hsa-miR-597-5p
406,hsa-miR-148b-3p
437,hsa-miR-6790-5p
2027,hsa-miR-1277-5p
1641,hsa-miR-18a-3p
866,hsa-miR-4310
224,hsa-miR-6758-5p
1283,hsa-miR-6802-3p
1614,hsa-miR-1185-1-3p
2068,hsa-miR-1202
137,hsa-miR-7974
729,hsa-miR-1225-3p
1721,hsa-miR-6743-5p
2113,hsa-miR-6867-3p
282,hsa-miR-6734-5p
1427,hsa-miR-588
157,hsa-miR-520g-3p
1641,hsa-miR-3972
1087,hsa-miR-4270
980,hsa-miR-5006-5p
2087,hsa-miR-4686
1558,hsa-miR-6848-5p
2007,hsa-miR-4672
26,hsa-miR-7110-3p
1914,hsa-miR-6813-5p
1839,hsa-miR-4659b-3p
848,hsa-miR-6795-5p
843,hsa-miR-340-3p
705,hsa-miR-1266-5p
1113,hsa-miR-5698
1370,hsa-miR-605-3p
1941,hsa-miR-1913
578,hsa-miR-3160-3p
121,hsa-miR-500b-3p
1609,hsa-miR-4753-3p
120,hsa-miR-2114-3p
1584,hsa-miR-4716-3p
443,hsa-miR-597-5p
407,hsa-miR-4283
546,hsa-miR-1205
2109,hsa-miR-4436a
1208,hsa-miR-6719-3p
435,hsa-miR-3064-3p
356,hsa-miR-3148
85,hsa-miR-4292
1314,hsa-miR-1273e
1888,hsa-miR-6801-3p
1828,hsa-miR-6894-5p
384,hsa-miR-1289
1676,hsa-miR-4437
933,hsa-miR-6774-5p
61,hsa-miR-6842-5p
1709,hsa-miR-3622b-5p
330,hsa-miR-8087
470,hsa-miR-6836-5p
654,hsa-miR-6732-5p
1785,hsa-miR-1199-5p
1182,hsa-miR-361-3p
464,hsa-miR-486-3p
956,hsa-miR-374a-5p
868,hsa-miR-6886-3p
1452,hsa-miR-4269
2051,hsa-miR-376c-3p
1768,hsa-miR-629-3p
906,hsa-miR-6803-5p
260,hsa-miR-20b-3p
1596,hsa-miR-4731-5p
1418,hsa-miR-143-5p
911,hsa-miR-4641
975,hsa-miR-6837-5p
1491,hsa-miR-5688
762,hsa-miR-4498
1823,hsa-miR-6779-5p
18,hsa-miR-5008-5p
731,hsa-miR-212-5p
2043,hsa-miR-376c-3p
1417,hsa-miR-629-3p
918,hsa-miR-7976
1591,hsa-miR-107
1445,hsa-miR-3918
1728,hsa-miR-8089
1201,hsa-miR-4704-3p
139,hsa-miR-765
1224,hsa-miR-6501-3p
94,hsa-miR-6724-5p
379,hsa-miR-572
102,hsa-miR-7106-5p
1034,hsa-miR-4471
25,hsa-miR-4259
190,hsa-miR-4745-5p
1678,hsa-miR-3972
1437,hsa-miR-4704-3p
1867,hsa-miR-6087
605,hsa-miR-3180-3p
1998,hsa-miR-4644
98,hsa-miR-526b-5p
1584,hsa-miR-1270
1670,hsa-miR-6780b-5p
1145,hsa-miR-3190-5p
2102,hsa-miR-6508-3p
483,hsa-miR-4524b-3p
622,hsa-miR-3614-5p
1238,hsa-miR-7106-5p
1567,hsa-miR-3145-3p
42,hsa-miR-4476
1067,hsa-miR-6748-3p
1590,hsa-miR-6804-3p
261,hsa-miR-5699-3p
1719,hsa-miR-30d-3p
72,hsa-miR-4691-5p
2063,hsa-miR-5700
1097,hsa-miR-3677-5p
503,hsa-miR-1207-5p
1635,hsa-miR-7152-3p
509,hsa-miR-1912
1264,hsa-miR-484
56,hsa-miR-329-3p
1847,hsa-miR-1470
1711,hsa-miR-4534
1793,hsa-miR-4763-3p
717,hsa-miR-6833-3p
144,hsa-miR-1291
1516,hsa-miR-6744-5p
640,hsa-miR-1915-5p
1968,hsa-miR-6822-3p
861,hsa-miR-340-3p
1512,hsa-miR-1236-3p
1205,hsa-miR-369-3p
1653,hsa-miR-3662
1496,hsa-miR-874-5p
1162,hsa-miR-212-5p
1140,hsa-miR-506-3p
791,hsa-miR-548s
564,hsa-miR-4716-3p
1584,hsa-miR-1260a
1897,hsa-miR-2054
2019,hsa-miR-4314
1471,hsa-miR-5572
2038,hsa-miR-1224-3p
666,hsa-miR-4298
1694,hsa-miR-5684
1809,hsa-miR-3155b
1253,hsa-miR-6894-5p
1737,hsa-miR-6758-5p
1009,hsa-miR-3135b
945,hsa-miR-4524a-3p
1681,hsa-miR-1303
652,hsa-miR-2355-3p
1804,hsa-miR-6745
371,hsa-miR-6893-5p
1596,hsa-miR-6764-5p
1465,hsa-miR-23c
316,hsa-miR-4733-3p
1054,hsa-miR-7106-5p
446,hsa-miR-6833-3p
812,hsa-miR-4476
313,hsa-miR-6799-5p
776,hsa-miR-653-3p
1744,hsa-miR-3661
209,hsa-miR-7976
2114,hsa-miR-5588-5p
723,hsa-miR-6815-5p
2070,hsa-miR-6891-3p
1103,hsa-miR-1199-5p
1212,hsa-miR-5683
2113,hsa-miR-5698
239,hsa-miR-506-3p
1760,hsa-miR-4701-3p
678,hsa-miR-5095
174,hsa-miR-4743-3p
1951,hsa-miR-5189-5p
1355,hsa-miR-6877-3p
57,hsa-miR-4691-3p
621,hsa-miR-4447
2035,hsa-miR-3665
1980,hsa-miR-29c-3p
116,hsa-miR-1246
992,hsa-miR-4801
1380,hsa-miR-7110-3p
1449,hsa-miR-30e-3p
2003,hsa-miR-4716-3p
493,hsa-miR-629-3p
393,hsa-miR-130b-5p
476,hsa-miR-4685-5p
1994,hsa-miR-4786-5p
1766,hsa-miR-3692-3p
1216,hsa-miR-7150
1180,hsa-miR-6837-5p
232,hsa-miR-548j-3p
985,hsa-miR-6719-3p
1662,hsa-miR-4673
79,hsa-miR-6874-5p
473,hsa-miR-4420
2033,hsa-miR-7110-5p
747,hsa-miR-3202
181,hsa-miR-4286
1562,hsa-miR-500b-3p
1510,hsa-miR-4781-5p
1694,hsa-miR-1225-3p
914,hsa-miR-3190-3p
1274,hsa-miR-8087
354,hsa-miR-3065-3p
72,hsa-miR-568
1228,hsa-miR-7703
1130,hsa-miR-6728-3p
1416,hsa-miR-7109-5p
1793,hsa-miR-4674
752,hsa-miR-3689b-3p
2086,hsa-miR-6804-3p
1066,hsa-miR-6809-3p
377,hsa-miR-4685-3p
1152,hsa-miR-4712-5p
66,hsa-miR-4677-5p
1512,hsa-miR-4644
1297,hsa-miR-6796-5p
387,hsa-miR-647
677,hsa-miR-4775
1835,hsa-miR-513a-3p
731,hsa-miR-8089
573,hsa-miR-548aq-3p
456,hsa-miR-1273h-5p
1182,hsa-miR-3064-3p
1379,hsa-miR-6881-3p
2051,hsa-miR-6797-5p
770,hsa-miR-6822-3p
497,hsa-miR-646
34,hsa-miR-6798-5p
1217,hsa-miR-29a-3p
1548,hsa-miR-331-3p
1627,hsa-miR-3663-5p
848,hsa-miR-1229-3p
1953,hsa-miR-378g
223,hsa-miR-2054
1571,hsa-miR-1183
1898,hsa-miR-6726-5p
1918,hsa-miR-4673
285,hsa-miR-1275
181,hsa-miR-2054
605,hsa-miR-3173-3p
547,hsa-miR-8085
1272,hsa-miR-7111-3p
821,hsa-miR-4283
2027,hsa-miR-664a-3p
970,hsa-miR-6816-5p
1082,hsa-miR-647
514,hsa-miR-3937
2071,hsa-miR-329-3p
114,hsa-miR-30b-3p
1688,hsa-miR-6860
2001,hsa-miR-3166
1447,hsa-miR-637
1378,hsa-miR-6072
901,hsa-miR-3180
182,hsa-miR-4494
178,hsa-miR-4728-5p
94,hsa-miR-548an
269,hsa-miR-3620-5p
941,hsa-miR-4794
144,hsa-miR-8056
1260,hsa-miR-4259
1427,hsa-miR-3619-5p
394,hsa-miR-7113-5p
446,hsa-miR-4679
1020,hsa-miR-1199-5p
91,hsa-miR-7843-5p
1218,hsa-miR-6868-5p
2086,hsa-miR-4691-3p
138,hsa-miR-505-5p
1069,hsa-miR-1237-3p
1338,hsa-miR-4728-5p
1462,hsa-miR-6845-5p
1959,hsa-miR-6818-5p
11,hsa-miR-4659b-3p
137,hsa-miR-450b-3p
2068,hsa-miR-1246
1982,hsa-miR-3144-5p
2027,hsa-miR-511-5p
1445,hsa-miR-103a-3p
1486,hsa-miR-4720-5p
382,hsa-miR-2054
1911,hsa-miR-943
10,hsa-miR-3617-3p
2000,hsa-miR-6769b-3p
1637,hsa-miR-4533
1871,hsa-miR-629-3p
752,hsa-miR-3189-3p
2088,hsa-miR-1972
40,hsa-miR-3652
903,hsa-miR-608
119,hsa-miR-378j
1779,hsa-miR-3651
1038,hsa-miR-6772-5p
1269,hsa-miR-4420
1369,hsa-miR-2116-3p
204,hsa-miR-4700-5p
739,hsa-miR-3667-3p
2076,hsa-miR-374b-5p
1622,hsa-miR-5698
1196,hsa-miR-6753-5p
857,hsa-miR-7110-3p
572,hsa-miR-29c-3p
411,hsa-miR-3064-3p
1222,hsa-miR-548ap-3p
239,hsa-miR-4763-5p
1137,hsa-miR-6769b-5p
1586,hsa-miR-4643
996,hsa-miR-513a-3p
425,hsa-miR-373-3p
1243,hsa-miR-4270
191,hsa-miR-3653-5p
685,hsa-miR-3689b-3p
1854,hsa-miR-6808-5p
570,hsa-miR-587
167,hsa-miR-587
1338,hsa-miR-6879-5p
1423,hsa-miR-4518
2061,hsa-miR-93-3p
1472,hsa-miR-7976
443,hsa-miR-7111-5p
1598,hsa-miR-4753-3p
282,hsa-miR-3619-3p
13,hsa-miR-1248
1083,hsa-miR-6769a-5p
2040,hsa-miR-6731-5p
786,hsa-miR-6732-3p
910,hsa-miR-4680-3p
70,hsa-miR-4677-5p
1869,hsa-miR-484
570,hsa-miR-7703
1256,hsa-miR-3689d
2046,hsa-miR-7160-5p
1233,hsa-miR-6780b-5p
2080,hsa-miR-7114-5p
1702,hsa-miR-212-5p
1477,hsa-miR-653-3p
1984,hsa-miR-7110-3p
2,hsa-miR-486-3p
1923,hsa-miR-449b-3p
1079,hsa-miR-3180
1506,hsa-miR-4428
1473,hsa-miR-106b-5p
832,hsa-miR-873-3p
1287,hsa-miR-711
2002,hsa-miR-18a-3p
536,hsa-miR-509-3p
1510,hsa-miR-1908-5p
1251,hsa-miR-6860
892,hsa-miR-5011-5p
1666,hsa-miR-6751-5p
113,hsa-miR-665
970,hsa-miR-572
1465,hsa-miR-6876-5p
1117,hsa-miR-4793-3p
1135,hsa-miR-574-5p
1541,hsa-miR-4676-3p
1774,hsa-miR-4723-3p
317,hsa-miR-5591-5p
747,hsa-miR-4686
600,hsa-miR-1275
1028,hsa-miR-3918
1376,hsa-miR-6780b-5p
1528,hsa-miR-6752-5p
2027,hsa-miR-23a-3p
1160,hsa-miR-6087
905,hsa-miR-650
236,hsa-miR-3677-5p
1459,hsa-miR-5588-5p
188,hsa-miR-526b-5p
928,hsa-miR-4539
1585,hsa-miR-637
1038,hsa-miR-4666b
147,hsa-miR-3157-5p
1033,hsa-miR-6875-3p
734,hsa-miR-4254
1305,hsa-miR-655-5p
2064,hsa-miR-378g
6,hsa-miR-6884-5p
77,hsa-miR-431-5p
1756,hsa-miR-3163
639,hsa-miR-6131
816,hsa-miR-3139
1332,hsa-miR-2467-3p
433,hsa-miR-23a-5p
214,hsa-miR-8063
213,hsa-miR-1587
1610,hsa-miR-761
16,hsa-miR-4534
357,hsa-miR-5684
457,hsa-miR-6793-5p
1120,hsa-miR-3163
1860,hsa-miR-4643
1018,hsa-miR-874-5p
834,hsa-miR-663b
1311,hsa-miR-4751
596,hsa-miR-8072
1257,hsa-miR-4716-3p
1561,hsa-miR-212-5p
581,hsa-miR-6883-5p
830,hsa-miR-3159
1924,hsa-miR-6755-3p
211,hsa-miR-23c
527,hsa-miR-504-5p
1494,hsa-miR-3913-3p
1016,hsa-miR-3654
1846,hsa-miR-5692c
572,hsa-miR-6862-3p
564,hsa-let-7i-5p
709,hsa-miR-3154
1688,hsa-miR-4755-3p
691,hsa-miR-4270
625,hsa-miR-4692
1269,hsa-miR-3613-3p
814,hsa-miR-3617-3p
1684,hsa-miR-1260a
2071,hsa-miR-30d-3p
189,hsa-miR-371a-5p
1281,hsa-miR-6813-5p
1385,hsa-miR-20b-3p
364,hsa-miR-7114-5p
1902,hsa-miR-6762-3p
2033,hsa-miR-149-3p
2062,hsa-miR-6826-3p
1940,hsa-miR-1249-5p
